CRIMETYPE,BEGDATE,X,Y,time,difftime
THEFT,1/11/09 0:00,6463528.5,1819615.9,39824,10.4369208
BTFV,1/11/09 0:00,6427372.6,1841331.9,39824,10.43846359
OTH,1/11/09 0:00,6453269.1,1836925.1,39824,10.44274676
VAND,1/11/09 0:00,6422598.257,1885364.734,39824,10.44928069
VAND,1/11/09 0:00,6423693.2,1820169.4,39824,10.45139447
OTH,1/11/09 0:00,6447527,1802620.8,39824,10.45667437
OTH,1/11/09 0:00,6447606.705,1877987.375,39824,10.45771595
BTFV,1/11/09 0:00,6388303.8,1896124.4,39824,10.4577981
GTP,1/11/09 0:00,6455514.8,1818463,39824,10.46112889
AGG,1/11/09 0:00,6475940.002,1807977.373,39824,10.46313538
BTFV,1/11/09 0:00,6440456.7,1830977.2,39824,10.46405952
BTFV,1/11/09 0:00,6432372.2,1898855.2,39824,10.46547286
OTH,1/11/09 0:00,6424939.691,1820766.993,39824,10.47013631
VAND,1/11/09 0:00,6472361.5,1721875.1,39824,10.47324894
ROBB,1/11/09 0:00,6460030.3,1857582.8,39824,10.47428371
AGG,1/11/09 0:00,6485050.317,1797075.005,39824,10.47797296
OTH,1/11/09 0:00,6392341.5,1894405.6,39824,10.4840809
VAND,1/11/09 0:00,6479527.1,1844562,39824,10.48500549
OTH,1/11/09 0:00,6433559.8,1812935.8,39824,10.49214039
AGG,1/11/09 0:00,6477343.4,1810385.4,39824,10.49391815
OTH,1/11/09 0:00,6425890.1,1839684.4,39824,10.49487698
OTH,1/11/09 0:00,6467030,1826799.7,39824,10.49642909
OTH,1/11/09 0:00,6488051,1839147,39824,10.49654582
OTH,1/11/09 0:00,6504212.9,1864720.2,39824,10.49702884
AGG,1/11/09 0:00,6442250.9,1922468.5,39824,10.49726509
THEFT,1/11/09 0:00,6439656.079,1802708.864,39824,10.49774705
OTH,1/11/09 0:00,6455126,1826901.752,39824,10.50404804
VAND,1/11/09 0:00,6471337.5,1825168.28,39824,10.50521348
ROBB,1/11/09 0:00,6481277.004,1825236.872,39824,10.50603524
OTH,1/11/09 0:00,6485753.529,1830288.572,39824,10.50608937
BTFV,1/11/09 0:00,6477012.998,1844210.62,39824,10.50679937
VAND,1/11/09 0:00,6475486.4,1723380.3,39824,10.50761595
OTH,1/11/09 0:00,6427036.2,1876899.8,39824,10.50775648
THEFT,1/11/09 0:00,6476473.5,1856577.7,39824,10.50915075
VAND,1/11/09 0:00,6508469.8,1845619.2,39824,10.51400745
BTFV,1/11/09 0:00,6444515.9,1803314.9,39824,10.51914622
ROBB,1/11/09 0:00,6432112.7,1876403,39824,10.51940508
BTFV,1/11/09 0:00,6462283.997,1839996.002,39824,10.51978836
BTFV,1/11/09 0:00,6474419.2,1812169.9,39824,10.52143795
THEFT,1/11/09 0:00,6485703.91,1737646.073,39824,10.52646909
OTH,1/11/09 0:00,6488099.4,1841263.7,39824,10.52738445
BTFV,1/11/09 0:00,6471684,1840198.5,39824,10.53112029
THEFT,1/11/09 0:00,6408148.4,1899661.9,39824,10.5330272
VAND,1/11/09 0:00,6414829.8,1916475.5,39824,10.53394286
BTFV,1/11/09 0:00,6454544.999,1857724.877,39824,10.53467387
VAND,1/11/09 0:00,6483863.1,1810440,39824,10.53958562
VAND,1/11/09 0:00,6412782.504,1895958.502,39824,10.5414721
GTP,1/11/09 0:00,6478654.003,1846099.871,39824,10.54475114
BURG,1/11/09 0:00,6420568.1,1882980.1,39824,10.54573466
BTFV,1/11/09 0:00,6455287.864,1848058.529,39824,10.54615723
BTFV,1/11/09 0:00,6447923.3,1812374.1,39824,10.55494573
BTFV,1/11/09 0:00,6399588,1911867.6,39824,10.55584452
OTH,1/11/09 0:00,6449379.2,1803032.6,39824,10.55699287
OTH,1/11/09 0:00,6444414.504,1893189.379,39824,10.56553544
AGG,1/11/09 0:00,6414286.3,1879888.9,39824,10.56707518
OTH,1/11/09 0:00,6392676.4,1923052.2,39824,10.57145899
VAND,1/11/09 0:00,6382454.7,1915505.4,39824,10.58056067
THEFT,1/11/09 0:00,6420115.4,1934952.9,39824,10.58154102
VAND,1/11/09 0:00,6407092,1910671,39824,10.58222517
BURG,1/11/09 0:00,6425755.1,1819550.5,39824,10.59140022
BTFV,1/11/09 0:00,6470801.6,1859938.6,39824,10.59382083
THEFT,1/11/09 0:00,6476181.8,1830384.8,39824,10.59568996
BURG,1/11/09 0:00,6446242.8,1840705.8,39824,10.59577427
OTH,1/11/09 0:00,6434762.8,1893173.1,39824,10.59717948
OTH,1/11/09 0:00,6410527.8,1909346.7,39824,10.59927202
THEFT,1/11/09 0:00,6476257.2,1839638.7,39824,10.60000876
VAND,1/11/09 0:00,6483358.8,1842891.7,39824,10.60024274
BURG,1/11/09 0:00,6502433.928,1835209.497,39824,10.60164956
THEFT,1/11/09 0:00,6477240.3,1822434.8,39824,10.6069756
BTFV,1/11/09 0:00,6402121.5,1884611.3,39824,10.60726211
BTFV,1/11/09 0:00,6442907.504,1842727.374,39824,10.6115337
BTFV,1/11/09 0:00,6462814.9,1721956.4,39824,10.61378917
THEFT,1/11/09 0:00,6456219.7,1858285.8,39824,10.61594857
OTH,1/11/09 0:00,6476330.4,1848076.5,39824,10.61668796
BURG,1/11/09 0:00,6375571.5,1900861.3,39824,10.6167984
ROBB,1/11/09 0:00,6454820.9,1828364.4,39824,10.61919227
OTH,1/11/09 0:00,6467992.1,1857251,39824,10.62107958
OTH,1/11/09 0:00,6501380.124,1861804.34,39824,10.62551408
OTH,1/11/09 0:00,6468042.503,1859549.749,39824,10.62572032
OTH,1/11/09 0:00,6462775.996,1859528.249,39824,10.6273031
OTH,1/11/09 0:00,6429309.374,1806631.229,39824,10.63055369
OTH,1/11/09 0:00,6380522.1,1905518.8,39824,10.63373672
OTH,1/11/09 0:00,6462300.2,1813958,39824,10.63501843
VAND,1/11/09 0:00,6428035.5,1921800.3,39824,10.63754769
OTH,1/11/09 0:00,6488099.4,1841263.7,39824,10.63895988
VAND,1/11/09 0:00,6487218.055,1838765.535,39824,10.64187454
BURG,1/11/09 0:00,6430719.7,1933379.6,39824,10.64602468
AGG,1/11/09 0:00,6499681.5,1833544.5,39824,10.64675738
ROBB,1/11/09 0:00,6429699,1905198.628,39824,10.64693466
THEFT,1/11/09 0:00,6391069.7,1885677.7,39824,10.64698313
AGG,1/11/09 0:00,6472932.7,1815381.5,39824,10.64967678
BURG,1/11/09 0:00,6485229.3,1800158,39824,10.65035405
VAND,1/11/09 0:00,6470211.003,1918345.752,39824,10.6510794
OTH,1/11/09 0:00,6481871.003,1843981.75,39824,10.65371226
THEFT,1/11/09 0:00,6378839.777,1893417.01,39824,10.65966042
BTFV,1/11/09 0:00,6477940.9,1857225.8,39824,10.66595588
OTH,1/11/09 0:00,6471852.998,1842869.38,39824,10.66628013
OTH,1/11/09 0:00,6407239.004,1916513.504,39824,10.66872254
ROBB,1/11/09 0:00,6487101.999,1838060.873,39824,10.66969824
THEFT,1/11/09 0:00,6439913.9,1802804.5,39824,10.67253691
ROBB,1/11/09 0:00,6470952.8,1850684.4,39824,10.67302531
BTFV,1/11/09 0:00,6433833.504,1876340.504,39824,10.67987399
OTH,1/11/09 0:00,6491413.2,1800686.4,39824,10.68333919
ROBB,1/11/09 0:00,6482429.997,1843702.12,39824,10.68773927
VAND,1/11/09 0:00,6419047.3,1895851.5,39824,10.68818153
BURG,1/11/09 0:00,6469564.5,1730905.8,39824,10.68976236
OTH,1/11/09 0:00,6394426.8,1882786.4,39824,10.69157593
ROBB,1/11/09 0:00,6444426.5,1901119.253,39824,10.69223228
THEFT,1/11/09 0:00,6471844,1819755.2,39824,10.69319713
OTH,1/11/09 0:00,6467234.4,1814896.7,39824,10.69370843
OTH,1/11/09 0:00,6468056.504,1837724.498,39824,10.6940296
THEFT,1/11/09 0:00,6429183.5,1879852,39824,10.69625179
OTH,1/11/09 0:00,6479931.503,1843354.123,39824,10.69943824
VAND,1/11/09 0:00,6437552.3,1889826.8,39824,10.70355797
ROBB,1/11/09 0:00,6445518.5,1906427.376,39824,10.70487576
ROBB,1/11/09 0:00,6467891.9,1848374.1,39824,10.7070852
BTFV,1/11/09 0:00,6427609.1,1806711.3,39824,10.71078314
AGG,1/11/09 0:00,6472932.7,1815381.5,39824,10.71324093
BTFV,1/11/09 0:00,6462107.498,1856883.25,39824,10.71970479
VAND,1/11/09 0:00,6450604,1841334.63,39824,10.72002668
ROBB,1/11/09 0:00,6468044.5,1825603.252,39824,10.72048457
BTFV,1/11/09 0:00,6426393.3,1832672.7,39824,10.72143753
THEFT,1/11/09 0:00,6427018.2,1891750.4,39824,10.72329345
OTH,1/11/09 0:00,6464233.3,1836984.2,39824,10.72362633
THEFT,1/11/09 0:00,6431518,1886098.4,39824,10.72791419
OTH,1/11/09 0:00,6472420.6,1844309.6,39824,10.72861983
THEFT,1/11/09 0:00,6407072.2,1894369.7,39824,10.72907081
BTFV,1/11/09 0:00,6478608.12,1869581.738,39824,10.72943879
OTH,1/11/09 0:00,6450007.8,1873159.3,39824,10.7297589
OTH,1/11/09 0:00,6474337.4,1834486.9,39824,10.73060187
THEFT,1/11/09 0:00,6478525.2,1840513.1,39824,10.73235172
THEFT,1/11/09 0:00,6496041.6,1850221.9,39824,10.73405927
ROBB,1/11/09 0:00,6423354.996,1898560.497,39824,10.73505099
BTFV,1/11/09 0:00,6454482.3,1827552.8,39824,10.73752637
HOM,1/11/09 0:00,6432054.9,1920761.7,39824,10.73860482
THEFT,1/11/09 0:00,6416033.504,1820785.748,39824,10.73886504
OTH,1/11/09 0:00,6479132.101,1844562.123,39824,10.73986742
OTH,1/11/09 0:00,6467198.4,1838779.3,39824,10.740952
BTFV,1/11/09 0:00,6447279.8,1886935,39824,10.74497491
BTFV,1/11/09 0:00,6469198.3,1759452.1,39824,10.74702092
VAND,1/11/09 0:00,6473642.8,1813214.6,39824,10.74833254
BURG,1/11/09 0:00,6445255.1,1839325.3,39824,10.75065174
BTFV,1/11/09 0:00,6451270.1,1879759.3,39824,10.75137378
ROBB,1/11/09 0:00,6470697.002,1850780.373,39824,10.75151669
AGG,1/11/09 0:00,6494813.003,1832862.501,39824,10.75276724
OTH,1/11/09 0:00,6468361.1,1828943.4,39824,10.7559334
BTFV,1/11/09 0:00,6470061.1,1736715.6,39824,10.75696248
THEFT,1/11/09 0:00,6398813.998,1896016.498,39824,10.76303289
OTH,1/11/09 0:00,6479878.5,1821147.5,39824,10.76561605
BTFV,1/11/09 0:00,6448148.495,1859143.873,39824,10.77381365
OTH,1/11/09 0:00,6444529.135,1838739.797,39824,10.77464395
ROBB,1/11/09 0:00,6468052.997,1843508.748,39824,10.7757565
ROBB,1/11/09 0:00,6479800,1851793.872,39824,10.77576278
AGG,1/11/09 0:00,6439135.5,1893212.624,39824,10.7795375
BTFV,1/11/09 0:00,6482232.998,1839523.501,39824,10.78311664
VAND,1/11/09 0:00,6499293.501,1829719.125,39824,10.78834849
BURG,1/11/09 0:00,6473855.3,1716234.6,39824,10.78930959
OTH,1/11/09 0:00,6472699.4,1822079.7,39824,10.79491287
BTFV,1/11/09 0:00,6431153.8,1886131.4,39824,10.80052669
AGG,1/11/09 0:00,6485645.59,1798296.505,39824,10.80072611
BURG,1/11/09 0:00,6447405.934,1857715.564,39824,10.80150563
OTH,1/11/09 0:00,6395180.1,1900608.2,39824,10.80404403
BTFV,1/11/09 0:00,6463433.996,1859960.999,39824,10.80475341
THEFT,1/11/09 0:00,6378512,1892087.3,39824,10.80482571
BTFV,1/11/09 0:00,6473485.8,1725610,39824,10.80715649
BTFV,1/11/09 0:00,6429838.5,1885371.9,39824,10.80774416
THEFT,1/11/09 0:00,6478979.7,1841818.1,39824,10.81868202
AGG,1/11/09 0:00,6468059.5,1828844.246,39824,10.82015806
OTH,1/11/09 0:00,6479053.7,1841331,39824,10.8271484
BTFV,1/11/09 0:00,6491204.8,1840742.5,39824,10.8295996
ROBB,1/11/09 0:00,6459500.003,1856247.38,39824,10.83081742
OTH,1/11/09 0:00,6459910.498,1859517.628,39824,10.83134024
OTH,1/11/09 0:00,6482084.3,1824851,39824,10.83175005
VAND,1/11/09 0:00,6464398.1,1837452.7,39824,10.83631658
BURG,1/11/09 0:00,6481703.557,1847088.518,39824,10.83721054
ROBB,1/11/09 0:00,6481976.685,1815938.627,39824,10.84458151
VAND,1/11/09 0:00,6461018.996,1859520.254,39824,10.84607208
OTH,1/11/09 0:00,6488634.7,1832092.1,39824,10.84762541
BURG,1/11/09 0:00,6472678.062,1852958.395,39824,10.84962369
BTFV,1/11/09 0:00,6491821.2,1744175.2,39824,10.85108145
OTH,1/11/09 0:00,6481099.7,1801478,39824,10.85156272
ROBB,1/11/09 0:00,6469398.682,1822579.706,39824,10.85765541
BTFV,1/11/09 0:00,6446743.797,1843733.261,39824,10.85853397
THEFT,1/11/09 0:00,6497278.504,1838603.751,39824,10.86788297
ROBB,1/11/09 0:00,6483390.996,1830643.126,39824,10.86856887
THEFT,1/11/09 0:00,6475856.1,1805611.2,39824,10.87159874
VAND,1/11/09 0:00,6470778.8,1808025,39824,10.87188499
VAND,1/11/09 0:00,6460693.3,1859575.4,39824,10.87287029
OTH,1/11/09 0:00,6461857.498,1860381.123,39824,10.87570954
THEFT,1/11/09 0:00,6450575,1906712.9,39824,10.876022
OTH,1/11/09 0:00,6449379.2,1803032.6,39824,10.87654349
OTH,1/11/09 0:00,6469408.244,1831512.176,39824,10.87657789
THEFT,1/11/09 0:00,6472143.4,1724936.3,39824,10.87783253
OTH,1/11/09 0:00,6469408.244,1831512.176,39824,10.87904097
BTFV,1/11/09 0:00,6378512,1892087.3,39824,10.87911456
ARSON,1/11/09 0:00,6498995.6,1833745.7,39824,10.87921188
BTFV,1/11/09 0:00,6477371.3,1842331.4,39824,10.88384026
BURG,1/11/09 0:00,6458835.5,1847301.4,39824,10.88532075
BTFV,1/11/09 0:00,6380522.1,1905518.8,39824,10.88676754
ROBB,1/11/09 0:00,6480763.659,1809654.905,39824,10.89250815
OTH,1/11/09 0:00,6433387.001,1938418.505,39824,10.89469439
BURG,1/11/09 0:00,6461932,1841211.4,39824,10.89801157
AGG,1/11/09 0:00,6425983.002,1890975.377,39824,10.90134933
THEFT,1/11/09 0:00,6488488.5,1835884.2,39824,10.90486476
THEFT,1/11/09 0:00,6399545.8,1904128.6,39824,10.90662418
AGG,1/11/09 0:00,6445350.1,1892446.2,39824,10.90785441
OTH,1/11/09 0:00,6441908.3,1886733.9,39824,10.91333651
OTH,1/11/09 0:00,6461454.504,1858212.501,39824,10.91497351
AGG,1/11/09 0:00,6494813.003,1832862.501,39824,10.91626585
THEFT,1/11/09 0:00,6389037.002,1911209.878,39824,10.9220006
BTFV,1/11/09 0:00,6462770.8,1720711.8,39824,10.92472983
VAND,1/11/09 0:00,6458023.6,1836976.2,39824,10.92614749
BURG,1/11/09 0:00,6387146.9,1908249.4,39824,10.93274257
AGG,1/11/09 0:00,6478562.4,1739034.206,39824,10.93453786
OTH,1/11/09 0:00,6397177.1,1923530.1,39824,10.93749797
VAND,1/11/09 0:00,6428029.355,1845712.549,39824,10.93786032
BTFV,1/11/09 0:00,6428949.004,1840706.254,39824,10.93973691
BTFV,1/11/09 0:00,6400365.8,1886500.1,39824,10.94127448
THEFT,1/11/09 0:00,6488996.025,1834788.021,39824,10.96196493
OTH,1/11/09 0:00,6426003.541,1889770.232,39824,10.96698
AGG,1/11/09 0:00,6470644.502,1816095.749,39824,10.96933802
AGG,1/11/09 0:00,6472932.7,1815381.5,39824,10.97094642
THEFT,1/11/09 0:00,6397772.1,1842369.2,39824,10.97318192
BURG,1/11/09 0:00,6474285.8,1847673.5,39824,10.97731622
AGG,1/11/09 0:00,6482017.9,1739937.9,39824,10.97740044
VAND,1/11/09 0:00,6498722.5,1839477.748,39824,10.97985746
OTH,1/11/09 0:00,6471188.6,1823909.8,39824,10.98118043
VAND,1/11/09 0:00,6399324.9,1910456.6,39824,10.98291496
OTH,1/11/09 0:00,6399324.9,1910456.6,39824,10.98464216
THEFT,1/11/09 0:00,6460871.6,1816111.5,39824,10.98649743
OTH,1/11/09 0:00,6485718.4,1838594.7,39824,10.99081848
VAND,1/11/09 0:00,6431168.891,1911196.402,39824,10.99164418
BTFV,1/11/09 0:00,6467388.003,1849113.747,39824,10.99189837
BTFV,1/11/09 0:00,6421773.7,1895295.2,39824,10.992508
BURG,1/11/09 0:00,6433312.4,1901910.8,39824,10.9943946
ROBB,1/11/09 0:00,6449664.504,1879969.254,39824,10.99453622
ROBB,1/12/09 0:00,6464185.4,1819171.7,39825,11.00337166
VAND,1/12/09 0:00,6447060.7,1880639.4,39825,11.0079132
BTFV,1/12/09 0:00,6431042.8,1844810,39825,11.01453739
THEFT,1/12/09 0:00,6429189.99,1880003.754,39825,11.01518198
OTH,1/12/09 0:00,6426663.6,1889487.5,39825,11.01557287
BURG,1/12/09 0:00,6483730.5,1835797.7,39825,11.01651883
BTFV,1/12/09 0:00,6422463.8,1872680.2,39825,11.02305711
OTH,1/12/09 0:00,6430898.4,1890666.3,39825,11.03382141
OTH,1/12/09 0:00,6483915.2,1797309.7,39825,11.03602846
VAND,1/12/09 0:00,6447287.8,1885188.3,39825,11.03643036
OTH,1/12/09 0:00,6466800.4,1860352,39825,11.03705947
AGG,1/12/09 0:00,6462886.3,1827081.2,39825,11.03824599
BTFV,1/12/09 0:00,6432762.5,1901614,39825,11.04133949
OTH,1/12/09 0:00,6498741,1835597.747,39825,11.04868878
BTFV,1/12/09 0:00,6473408.8,1857369.3,39825,11.05027442
ROBB,1/12/09 0:00,6483751.6,1805400.4,39825,11.05171491
OTH,1/12/09 0:00,6384441.9,1883583.8,39825,11.0575958
BURG,1/12/09 0:00,6473257.1,1820192.5,39825,11.06036914
OTH,1/12/09 0:00,6444677.2,1803836.6,39825,11.06430055
THEFT,1/12/09 0:00,6429183.5,1879852,39825,11.06475568
VAND,1/12/09 0:00,6389470.651,1923123.985,39825,11.06677055
BURG,1/12/09 0:00,6473257.1,1820192.5,39825,11.06999229
BURG,1/12/09 0:00,6383713,1891447.87,39825,11.07020888
OTH,1/12/09 0:00,6483084.8,1827523.4,39825,11.07261159
OTH,1/12/09 0:00,6465076.6,1830923.7,39825,11.07446039
BURG,1/12/09 0:00,6420521.659,1817110.19,39825,11.0777266
THEFT,1/12/09 0:00,6378839.777,1893417.01,39825,11.07892457
BTFV,1/12/09 0:00,6408650.1,1896603.3,39825,11.08102007
OTH,1/12/09 0:00,6432397.1,1890529.2,39825,11.08175695
OTH,1/12/09 0:00,6436036.7,1828713,39825,11.08409723
BTFV,1/12/09 0:00,6448414,1802967.3,39825,11.08640197
VAND,1/12/09 0:00,6472028.5,1855581.005,39825,11.08727875
OTH,1/12/09 0:00,6470749.3,1827403,39825,11.08748631
ROBB,1/12/09 0:00,6502666.4,1863090.7,39825,11.08901795
AGG,1/12/09 0:00,6447287.8,1885188.3,39825,11.0904442
ROBB,1/12/09 0:00,6415365.4,1896522.5,39825,11.09056284
OTH,1/12/09 0:00,6419375,1837601.5,39825,11.09128004
VAND,1/12/09 0:00,6444840.5,1901322.8,39825,11.0954938
ROBB,1/12/09 0:00,6462709.7,1813705.4,39825,11.09594503
THEFT,1/12/09 0:00,6472906.9,1849495.6,39825,11.10071607
ROBB,1/12/09 0:00,6426009.504,1903309.622,39825,11.10207792
ROBB,1/12/09 0:00,6468063.4,1817919.7,39825,11.10360911
AGG,1/12/09 0:00,6419560.5,1908490.8,39825,11.10530964
THEFT,1/12/09 0:00,6437558.4,1920625.2,39825,11.10638563
BURG,1/12/09 0:00,6381628.3,1899925.5,39825,11.10698562
BTFV,1/12/09 0:00,6463805.7,1839110.2,39825,11.10704593
OTH,1/12/09 0:00,6448837.997,1830492.621,39825,11.10789823
VAND,1/12/09 0:00,6445675.3,1834809.6,39825,11.10794877
OTH,1/12/09 0:00,6476168.1,1809742.8,39825,11.10799182
ROBB,1/12/09 0:00,6479908.277,1843338.001,39825,11.11054062
BTFV,1/12/09 0:00,6454885.5,1830407.626,39825,11.11532965
BTFV,1/12/09 0:00,6497241.504,1840281.75,39825,11.12043333
OTH,1/12/09 0:00,6434982.4,1901922,39825,11.12358684
OTH,1/12/09 0:00,6466800.4,1860352,39825,11.12465526
OTH,1/12/09 0:00,6481385.7,1842673.5,39825,11.1276226
BURG,1/12/09 0:00,6461875,1821517.7,39825,11.1292206
THEFT,1/12/09 0:00,6479179.7,1830718.5,39825,11.12989356
AGG,1/12/09 0:00,6468055.001,1844250.998,39825,11.13244898
THEFT,1/12/09 0:00,6426080.5,1900730.7,39825,11.13471952
OTH,1/12/09 0:00,6445728.086,1900465.651,39825,11.13854963
BURG,1/12/09 0:00,6430312.1,1822984.3,39825,11.13946903
OTH,1/12/09 0:00,6477882.7,1808761.3,39825,11.14196995
THEFT,1/12/09 0:00,6438006.9,1802586.7,39825,11.14254343
OTH,1/12/09 0:00,6479908.277,1843338.001,39825,11.14418331
OTH,1/12/09 0:00,6365012.3,1897529.6,39825,11.14489001
OTH,1/12/09 0:00,6480111.8,1844506.9,39825,11.14551933
BURG,1/12/09 0:00,6430420.7,1838185.4,39825,11.14650492
OTH,1/12/09 0:00,6460629.1,1813647.5,39825,11.14763882
AGG,1/12/09 0:00,6387142.3,1898216.1,39825,11.1491509
OTH,1/12/09 0:00,6460936.5,1843024.5,39825,11.15486456
VAND,1/12/09 0:00,6421550.3,1931036.9,39825,11.156715
ROBB,1/12/09 0:00,6435451.5,1891059.9,39825,11.1568369
BTFV,1/12/09 0:00,6407431.2,1893544.4,39825,11.15733896
VAND,1/12/09 0:00,6486982.996,1801822.129,39825,11.16485155
ROBB,1/12/09 0:00,6499364.2,1829975.3,39825,11.16485169
ROBB,1/12/09 0:00,6389025.496,1899138.25,39825,11.16867151
THEFT,1/12/09 0:00,6456104.2,1829379.2,39825,11.16899865
BURG,1/12/09 0:00,6374332.8,1886305.6,39825,11.1719948
BURG,1/12/09 0:00,6417899.6,1920249.4,39825,11.17981122
OTH,1/12/09 0:00,6425702.8,1838624.9,39825,11.18144583
OTH,1/12/09 0:00,6455543.9,1857644.9,39825,11.18148455
OTH,1/12/09 0:00,6480161.4,1800368.6,39825,11.18883085
BTFV,1/12/09 0:00,6436426.5,1810872.6,39825,11.18909067
OTH,1/12/09 0:00,6449235.3,1832918.3,39825,11.19022698
BTFV,1/12/09 0:00,6456378,1860147,39825,11.19046374
THEFT,1/12/09 0:00,6421747.4,1899363.3,39825,11.19615292
OTH,1/12/09 0:00,6462559.271,1825394.732,39825,11.19644908
OTH,1/12/09 0:00,6477632.4,1845038.8,39825,11.19872335
OTH,1/12/09 0:00,6440995.7,1830778.6,39825,11.20593047
ROBB,1/12/09 0:00,6497194.003,1846471.378,39825,11.20650164
GTA,1/12/09 0:00,6473921.183,1830259.419,39825,11.20865491
THEFT,1/12/09 0:00,6431853.496,1837261.498,39825,11.21188481
ROBB,1/12/09 0:00,6462204.005,1822553.499,39825,11.21327936
BTFV,1/12/09 0:00,6386821.681,1922860.96,39825,11.21474395
THEFT,1/12/09 0:00,6456881.548,1827417.529,39825,11.21578695
BTFV,1/12/09 0:00,6469498.583,1858254.752,39825,11.21658376
VAND,1/12/09 0:00,6496395.692,1841369.921,39825,11.22110687
BURG,1/12/09 0:00,6468822.4,1850012,39825,11.22163636
THEFT,1/12/09 0:00,6438016.7,1802435.6,39825,11.22245716
OTH,1/12/09 0:00,6471726.3,1859405.5,39825,11.22311433
AGG,1/12/09 0:00,6456865,1826298.8,39825,11.22345613
BTFV,1/12/09 0:00,6494433.6,1831500.4,39825,11.22467314
BTFV,1/12/09 0:00,6435024.2,1839181.7,39825,11.22666364
OTH,1/12/09 0:00,6476193.1,1808845.4,39825,11.2267884
VAND,1/12/09 0:00,6430615.3,1941042.8,39825,11.22836369
THEFT,1/12/09 0:00,6427317.1,1825755.4,39825,11.23502503
THEFT,1/12/09 0:00,6419962.7,1901989.8,39825,11.23640514
THEFT,1/12/09 0:00,6493447.695,1839976.007,39825,11.24453017
BTFV,1/12/09 0:00,6474977.9,1858929.1,39825,11.24777191
OTH,1/12/09 0:00,6479908.277,1843338.001,39825,11.24806344
OTH,1/12/09 0:00,6487640.9,1823268,39825,11.24838246
OTH,1/12/09 0:00,6431381.1,1880078.4,39825,11.25186664
OTH,1/12/09 0:00,6457534.3,1831808.1,39825,11.25209744
OTH,1/12/09 0:00,6470194.7,1804693.2,39825,11.25270187
OTH,1/12/09 0:00,6449368.5,1812440,39825,11.25278594
AGG,1/12/09 0:00,6485229.3,1800158,39825,11.25522953
OTH,1/12/09 0:00,6473478,1845061,39825,11.25552303
OTH,1/12/09 0:00,6460367,1860012.1,39825,11.25621993
AGG,1/12/09 0:00,6419057.4,1908131.5,39825,11.26164344
AGG,1/12/09 0:00,6490104.996,1865794.997,39825,11.2631391
GTP,1/12/09 0:00,6461875,1821517.7,39825,11.26432845
BURG,1/12/09 0:00,6483748.3,1835820.9,39825,11.26513975
OTH,1/12/09 0:00,6420035.8,1909785.5,39825,11.26591541
OTH,1/12/09 0:00,6455261.4,1827343.6,39825,11.2669726
BTFV,1/12/09 0:00,6433721.003,1829664.504,39825,11.26784377
BTFV,1/12/09 0:00,6454929.23,1845904.484,39825,11.2680556
BURG,1/12/09 0:00,6374585,1896775,39825,11.26817831
THEFT,1/12/09 0:00,6445502.4,1849916.5,39825,11.26933721
THEFT,1/12/09 0:00,6461195.5,1858266.4,39825,11.27181295
VAND,1/12/09 0:00,6421345.7,1906757.6,39825,11.27214839
BURG,1/12/09 0:00,6474285.8,1847673.5,39825,11.27628737
BURG,1/12/09 0:00,6374849,1916086.5,39825,11.27917775
OTH,1/12/09 0:00,6420958.5,1907617.1,39825,11.28731192
BTFV,1/12/09 0:00,6458931.9,1874984.4,39825,11.28761473
OTH,1/12/09 0:00,6475796.2,1843063.2,39825,11.2897957
OTH,1/12/09 0:00,6480161.4,1800368.6,39825,11.29756812
BURG,1/12/09 0:00,6394907.3,1890361.7,39825,11.2980345
BTFV,1/12/09 0:00,6455906,1845840.3,39825,11.30145083
VAND,1/12/09 0:00,6475444.498,1724785.503,39825,11.30330793
ROBB,1/12/09 0:00,6428523.004,1903328.625,39825,11.30617949
BTFV,1/12/09 0:00,6502179.6,1872592.9,39825,11.30836554
OTH,1/12/09 0:00,6482348.6,1799982.4,39825,11.31085335
AGG,1/12/09 0:00,6490855.374,1797856.494,39825,11.31437384
VAND,1/12/09 0:00,6422646.1,1905824.3,39825,11.31502387
AGG,1/12/09 0:00,6478399.228,1800068.757,39825,11.31795405
BURG,1/12/09 0:00,6418647,1841670.7,39825,11.31830474
BTFV,1/12/09 0:00,6428298.8,1916119.4,39825,11.31930464
THEFT,1/12/09 0:00,6431979.783,1837304.136,39825,11.32123396
THEFT,1/12/09 0:00,6378512,1892087.3,39825,11.32170828
BURG,1/12/09 0:00,6424079.2,1904789.9,39825,11.325889
BTFV,1/12/09 0:00,6463616.504,1839077.876,39825,11.32625968
OTH,1/12/09 0:00,6463084.6,1844206.4,39825,11.33023994
BTFV,1/12/09 0:00,6425416.9,1928292.7,39825,11.33169295
OTH,1/12/09 0:00,6478009,1850498,39825,11.33176886
ARSON,1/12/09 0:00,6470610.24,1807796.041,39825,11.33360987
THEFT,1/12/09 0:00,6425977.2,1878624.6,39825,11.33418067
GTP,1/12/09 0:00,6468097.1,1822140.4,39825,11.33688418
BTFV,1/12/09 0:00,6497632.975,1830817.769,39825,11.34155788
VAND,1/12/09 0:00,6493933.754,1854529.345,39825,11.34455455
OTH,1/12/09 0:00,6431731.005,1934547.627,39825,11.3465036
VAND,1/12/09 0:00,6416626.7,1821956.5,39825,11.34730778
OTH,1/12/09 0:00,6509907.7,1847683.7,39825,11.34737665
